"Generated by FINAN v3.2.42.7 on 28-10-2013 16:01"
"Model V05 v3.1.1.40"

"VarName";"OrgVarName";"IsCopyVar";"ScreenNr";"Sort";"Level";"Description";"D/C";"InCalcTree";"FinanDataType";"DataType";"Prot Title";"Prot NoTrend";"Prot Trend";"Prot User";"Prot Sector";"InputSaved Title";"InputSaved NoTrend";"InputSaved Trend";"InputSaved User";"InputSaved Sector";"SaveCalculated";"GDET";"Freq";"DisplayAs";"CalcYearAs";"IsTuple";"IsInTuple";"Visible";"Visible Formula";"Locked Formula";"InputRequired Formula";"Validation Formula";"InHiddenTree";"Scalable";"Currency";"DataFeatureChar";"LicFeatureChar";"ShowWhenValue";"Unspec";"Formula0 (Title)";"Formula1 (NoTrend)";"Formula2 (Trend)";"Formula3 (User)";"Formula4 (Sector)";"Template";"Hint"
"OtherProductionExpensesAccruedSub1";OtherProductionExpenses;Yes;"S10-11-01-08-01";5379;5;"               Kosten";D;Yes;Number;Monetary;Locked;UnLocked;UnLocked;UnLocked;Hidden;No;No;No;No;No;No;No;Detail;Default;Sum;No;No;Yes;"1";"0";"0";"1";No;Yes;Yes; ; ;No;;"Kosten";"";"OnEr(Case(Projection_OtherProductionExpenses ,               [11:Self[T-1]|16:Self[GetT(T,-TsY,0,TsY)]|12:ExpandGrowth(Self,DefaultSalesMinGrowth,DefaultSalesMaxGrowth)|13:ExpandFraction(self,NetSales)|19:OnZero(Self[GetT(T,-TsY,0,TsY)]*OnER(NetSales/NetSales[GetT(T,-TsY,0,TsY)],NA),NA)|14:ExpandFraction(self,CostOfSales)|15:OnZero(Self[GetT(T,-TsY,0,TsY)]*DefaultPriceIndex/DefaultPriceIndex[GetT(T,-TsY,0,TsY)],NA)|18:NA]),NA)";"";"";"";""
"OtherProductionExpensesAccruedSub2";OtherProductionCashExpenses;Yes;"S10-11-01-08-02";5380;5;"               Uitgaven";;No;Number;Monetary;Locked;Locked;UnLocked;UnLocked;Hidden;No;No;No;No;No;No;No;Detail;Default;Sum;No;No;Yes;"1";"0";"0";"1";No;Yes;Yes; ; ;No;;"Uitgaven";"OtherProductionExpenses";"OnZero(OtherProductionExpenses                     + OtherProductionExpensesAccruedExclVAT[T-1]                        -GetPoint(OtherProductionExpenses                     ,OtherProductionCashExpensesTerm                         /365),NA)";"";"";"";""
"OtherProductionExpensesAccruedSub3";OtherProductionCashExpensesTerm;Yes;"S10-11-01-08-03";5381;5;"               Gemiddelde betalingstermijn facturen (dagen)";;No;Number;Number;Locked;Locked;UnLocked;Locked;Hidden;No;No;No;No;No;No;No;Detail;Default;Calc;No;No;Yes;"1";"0";"0";"1";No;No;No; ; ;No;;"Gemiddelde betalingstermijn facturen (dagen)";"";"OnNA(If(DataEntered(OtherProductionCashExpenses                     ) Or TimeAggregated,GetFrac(OtherProductionExpenses                     ,OtherProductionExpensesAccrued                     )*365,OtherProductionCashExpensesTerm[T-1])                    ,OperatingCashExpensesTerm)";"";"";"";""
"OtherProductionExpensesAccruedExclVAT";OtherProductionExpensesAccruedExclVAT;No;"S10-11-01-08-04";5382;5;"               Overlopend (vooruitbetaald indien negatief, excl. BTW)";;No;Number;Monetary;Locked;Locked;Locked;Locked;Hidden;No;No;No;No;No;No;No;Detail;Default;Ultimo;No;No;Yes;"1";"0";"0";"1";No;Yes;Yes; ; ;No;;"Overlopend (vooruitbetaald indien negatief, excl. BTW)";"";"OnZero(OtherProductionExpensesAccruedExclVAT[T-1]                      + OtherProductionExpenses                      - OtherProductionCashExpenses                     ,NA)";"";"";"";""
"OtherProductionExpensesAccruedSub5";OtherProductionExpensesAccrued;Yes;"S10-11-01-08-05";5383;5;"               Overlopend (vooruitbetaald indien negatief)";;No;Number;Monetary;Locked;Locked;Locked;Locked;Hidden;No;No;No;No;No;No;No;Detail;Default;Ultimo;No;No;Yes;"1";"0";"0";"1";No;Yes;Yes; ; ;No;;"Overlopend (vooruitbetaald indien negatief)";"";"OnZero(OtherProductionExpensesAccruedExclVAT                      * (1 + Case(OtherProductionExpensesVATRate                     ,[0:0|1:VATRateLow|2:VATRateHigh|11:VATRateMixed1|12:VATRateMixed2|13:VATRateMixed3])) ,NA)";"";"";"";""
"OtherProductionExpensesAccruedSub6";OtherProductionExpensesVAT;Yes;"S10-11-01-08-06";5384;5;"               BTW";;No;Number;Monetary;Locked;Locked;Locked;Locked;Hidden;No;No;No;No;No;No;No;Detail;Default;Sum;No;No;Yes;"1";"0";"0";"1";No;Yes;Yes; ; ;No;;"BTW";"OnZero(Case(OtherProductionExpensesVATRate                     ,[0:0|1:VATRateLow|2:VATRateHigh|11:VATRateMixed1|12:VATRateMixed2|13:VATRateMixed3]) * OtherProductionExpenses,NA)";"OnZero(Case(OtherProductionExpensesVATRate                     ,[0:0|1:VATRateLow|2:VATRateHigh|11:VATRateMixed1|12:VATRateMixed2|13:VATRateMixed3]) * OtherProductionExpenses,NA)";"OnZero(Case(OtherProductionExpensesVATRate                     ,[0:0|1:VATRateLow|2:VATRateHigh|11:VATRateMixed1|12:VATRateMixed2|13:VATRateMixed3]) * OtherProductionExpenses,NA)";"";"";""
"OtherProductionExpensesAccruedSub7";OtherProductionExpensesVATRate;Yes;"S10-11-01-08-07";5385;5;"               BTW tarief";;No;Number;Enumeration;Locked;UnLocked;UnLocked;UnLocked;UnLocked;No;No;No;No;No;No;No;Single;Choice;None;No;No;Yes;"1";"0";"0";"1";No;No;No; ; ;No;;"BTW tarief";"2";"2";"2";"2";"""0:Geen|1:Laag|2:Hoog|11:Mixed 1 (""&VATRateMixed1[1]&"")|12:Mixed 2 (""&VATRateMixed2[1]&"")|13:Mixed 3 (""&VATRateMixed3[1]&"")""";""
"OtherProductionExpensesAccruedSub8";Projection_OtherProductionExpenses;Yes;"S10-11-01-08-08";5386;5;"               Instelling prognose kosten";;No;Number;Enumeration;Locked;UnLocked;UnLocked;UnLocked;UnLocked;No;No;No;No;No;No;No;Single;Choice;None;No;No;Yes;"1";"0";"0";"1";No;No;No; ; ;No;;"Instelling prognose kosten";"Projection_ProductionExpenses";"Projection_ProductionExpenses";"Projection_ProductionExpenses";"Projection_ProductionExpenses";"12:Groei van voorgaande periode vorig jaar|15:Groei gerelateerd aan inflatie|16:Geen groei (gebruik waarde van jaar geleden)|11:Herhaal bedrag voorgaande kolom (op meest gedetailleerde tijdsbasis)|13:Gekoppeld aan de omzet (inclusief overname van seizoenspatroon omzet)|19:Groei gerelateerd aan omzet (bestaand seizoenspatroon blijft intact)|14:Groei gerelateerd aan inkoopwaarde verkopen|18:Geen waarde";""
"ProductionExpensesAccruedSub9";ProductionExpensesAccrued;Yes;"S10-11-01-09";5387;4;"            Exploitatiekosten overlopend";;No;Number;Monetary;Locked;Locked;Locked;Locked;Hidden;No;No;No;No;No;No;No;Detail;Default;Ultimo;No;No;Yes;"1";"0";"0";"1";No;Yes;Yes; ; ;No;;"&ProductionExpenses[0]&"" overlopend""";"AuxiliarySuppliesProductionExpensesAccrued+MaintenanceProductionExpensesAccrued+EnergyProductionExpensesAccrued+RentalAndLeaseProductionExpensesAccrued+InsuranceProductionExpensesAccrued+ProductionExpensesToGroupCompaniesAccrued+ProductionExpensesUnspecifiedAccrued+OtherProductionExpensesAccrued";"AuxiliarySuppliesProductionExpensesAccrued+MaintenanceProductionExpensesAccrued+EnergyProductionExpensesAccrued+RentalAndLeaseProductionExpensesAccrued+InsuranceProductionExpensesAccrued+ProductionExpensesToGroupCompaniesAccrued+ProductionExpensesUnspecifiedAccrued+OtherProductionExpensesAccrued";"AuxiliarySuppliesProductionExpensesAccrued+MaintenanceProductionExpensesAccrued+EnergyProductionExpensesAccrued+RentalAndLeaseProductionExpensesAccrued+InsuranceProductionExpensesAccrued+ProductionExpensesToGroupCompaniesAccrued+ProductionExpensesUnspecifiedAccrued+OtherProductionExpensesAccrued";"";"";""
"ProductionExpensesAccruedPos";ProductionExpensesAccruedPos;No;"S10-11-01-10";5388;4;"            Exploitatiekosten (nog te betalen)";C;Yes;Number;Monetary;Locked;Locked;Locked;Locked;Hidden;No;No;No;No;No;No;No;Detail;Default;Ultimo;No;No;Yes;"1";"0";"0";"1";No;Yes;Yes; ; ;No;;"&ProductionExpenses[0]&"" (nog te betalen)""";"";"OnNeg( ProductionExpensesAccrued,NA)";"";"";"";""
"ProductionExpensesAccruedNeg";ProductionExpensesAccruedNeg;No;"S10-11-01-11";5389;4;"            Exploitatiekosten (vooruitbetaling)";D;Yes;Number;Monetary;Locked;Locked;Locked;Locked;Hidden;No;No;No;No;No;No;No;Detail;Default;Ultimo;No;No;Yes;"1";"0";"0";"1";No;Yes;Yes; ; ;No;;"&ProductionExpenses[0]&"" (vooruitbetaling)""";"";"OnNeg(-ProductionExpensesAccrued,NA)";"";"";"";""
"FurnitureAndFixtureExpensesAccrued";FurnitureAndFixtureExpensesAccrued;No;"S10-11-02";5390;3;"         Inventariskosten overlopend";;No;Number;Monetary;Locked;Locked;Locked;Locked;Hidden;No;No;No;No;No;No;No;Detail;Default;Ultimo;No;No;Yes;"1";"0";"0";"1";No;Yes;Yes; ; ;No;;"&FurnitureAndFixtureExpenses[0]&"" ""&""overlopend""";"FurnitureAndFixtureExpenseAccrued+MaintenanceFurnitureAndFixtureExpensesAccrued+HireAndLeaseFurnitureAndFixtureExpensesAccrued+InsuranceFurnitureAndFixtureExpensesAccrued+FurnitureAndFixtureExpensesToGroupCompaniesAccrued+FurnitureAndFixtureExpensesUnspecifiedAccrued+OtherFurnitureAndFixtureExpensesAccrued";"FurnitureAndFixtureExpenseAccrued+MaintenanceFurnitureAndFixtureExpensesAccrued+HireAndLeaseFurnitureAndFixtureExpensesAccrued+InsuranceFurnitureAndFixtureExpensesAccrued+FurnitureAndFixtureExpensesToGroupCompaniesAccrued+FurnitureAndFixtureExpensesUnspecifiedAccrued+OtherFurnitureAndFixtureExpensesAccrued";"FurnitureAndFixtureExpenseAccrued+MaintenanceFurnitureAndFixtureExpensesAccrued+HireAndLeaseFurnitureAndFixtureExpensesAccrued+InsuranceFurnitureAndFixtureExpensesAccrued+FurnitureAndFixtureExpensesToGroupCompaniesAccrued+FurnitureAndFixtureExpensesUnspecifiedAccrued+OtherFurnitureAndFixtureExpensesAccrued";"";"";""
"FurnitureAndFixtureExpenseAccrued";FurnitureAndFixtureExpenseAccrued;No;"S10-11-02-01";5391;4;"            Inventaris (overlopend)";;No;Number;Monetary;Locked;Locked;Locked;Locked;Hidden;No;No;No;No;No;No;No;Detail;Default;Ultimo;No;No;Yes;"1";"0";"0";"1";No;Yes;Yes; ; ;No;;"&FurnitureAndFixtureCashExpense[0]&"" (overlopend)""";"";"OnZero(FurnitureAndFixtureExpenseAccruedExclVAT                   * (1 + Case(FurnitureAndFixtureExpenseVATRate                  ,[0:0|1:VATRateLow|2:VATRateHigh|11:VATRateMixed1|12:VATRateMixed2|13:VATRateMixed3])) ,NA)";"";"";"";""
"FurnitureAndFixtureExpenseAccruedSub1";FurnitureAndFixtureExpense;Yes;"S10-11-02-01-01";5392;5;"               Kosten";D;Yes;Number;Monetary;Locked;UnLocked;UnLocked;UnLocked;Hidden;No;No;No;No;No;No;No;Detail;Default;Sum;No;No;Yes;"1";"0";"0";"1";No;Yes;Yes; ; ;No;;"Kosten";"";"OnEr(Case(Projection_FurnitureAndFixtureExpense ,            [11:Self[T-1]|16:Self[GetT(T,-TsY,0,TsY)]|12:ExpandGrowth(Self,DefaultSalesMinGrowth,DefaultSalesMaxGrowth)|13:ExpandFraction(self,NetSales)|19:OnZero(Self[GetT(T,-TsY,0,TsY)]*OnER(NetSales/NetSales[GetT(T,-TsY,0,TsY)],NA),NA)|14:ExpandFraction(self,CostOfSales)|15:OnZero(Self[GetT(T,-TsY,0,TsY)]*DefaultPriceIndex/DefaultPriceIndex[GetT(T,-TsY,0,TsY)],NA)|18:NA]),NA)";"";"";"";""
"FurnitureAndFixtureExpenseAccruedSub2";FurnitureAndFixtureCashExpense;Yes;"S10-11-02-01-02";5393;5;"               Uitgaven";;No;Number;Monetary;Locked;Locked;UnLocked;UnLocked;Hidden;No;No;No;No;No;No;No;Detail;Default;Sum;No;No;Yes;"1";"0";"0";"1";No;Yes;Yes; ; ;No;;"Uitgaven";"FurnitureAndFixtureExpense";"OnZero(FurnitureAndFixtureExpense                  + FurnitureAndFixtureExpenseAccruedExclVAT[T-1]                     -GetPoint(FurnitureAndFixtureExpense                  ,FurnitureAndFixtureCashExpenseTerm                      /365),NA)";"";"";"";""
"FurnitureAndFixtureExpenseAccruedSub3";FurnitureAndFixtureCashExpenseTerm;Yes;"S10-11-02-01-03";5394;5;"               Gemiddelde betalingstermijn facturen (dagen)";;No;Number;Number;Locked;Locked;UnLocked;Locked;Hidden;No;No;No;No;No;No;No;Detail;Default;Calc;No;No;Yes;"1";"0";"0";"1";No;No;No; ; ;No;;"Gemiddelde betalingstermijn facturen (dagen)";"";"OnNA(If(DataEntered(FurnitureAndFixtureCashExpense                  ) Or TimeAggregated,GetFrac(FurnitureAndFixtureExpense                  ,FurnitureAndFixtureExpenseAccrued                  )*365,FurnitureAndFixtureCashExpenseTerm[T-1])                 ,OperatingCashExpensesTerm)";"";"";"";""
"FurnitureAndFixtureExpenseAccruedExclVAT";FurnitureAndFixtureExpenseAccruedExclVAT;No;"S10-11-02-01-04";5395;5;"               Overlopend (vooruitbetaald indien negatief, excl. BTW)";;No;Number;Monetary;Locked;Locked;Locked;Locked;Hidden;No;No;No;No;No;No;No;Detail;Default;Ultimo;No;No;Yes;"1";"0";"0";"1";No;Yes;Yes; ; ;No;;"Overlopend (vooruitbetaald indien negatief, excl. BTW)";"";"OnZero(FurnitureAndFixtureExpenseAccruedExclVAT[T-1]                   + FurnitureAndFixtureExpense                   - FurnitureAndFixtureCashExpense                  ,NA)";"";"";"";""
"FurnitureAndFixtureExpenseAccruedSub5";FurnitureAndFixtureExpenseAccrued;Yes;"S10-11-02-01-05";5396;5;"               Overlopend (vooruitbetaald indien negatief)";;No;Number;Monetary;Locked;Locked;Locked;Locked;Hidden;No;No;No;No;No;No;No;Detail;Default;Ultimo;No;No;Yes;"1";"0";"0";"1";No;Yes;Yes; ; ;No;;"Overlopend (vooruitbetaald indien negatief)";"";"OnZero(FurnitureAndFixtureExpenseAccruedExclVAT                   * (1 + Case(FurnitureAndFixtureExpenseVATRate                  ,[0:0|1:VATRateLow|2:VATRateHigh|11:VATRateMixed1|12:VATRateMixed2|13:VATRateMixed3])) ,NA)";"";"";"";""
"FurnitureAndFixtureExpenseAccruedSub6";FurnitureAndFixtureExpenseVAT;Yes;"S10-11-02-01-06";5397;5;"               BTW";;No;Number;Monetary;Locked;Locked;Locked;Locked;Hidden;No;No;No;No;No;No;No;Detail;Default;Sum;No;No;Yes;"1";"0";"0";"1";No;Yes;Yes; ; ;No;;"BTW";"OnZero(Case(FurnitureAndFixtureExpenseVATRate                  ,[0:0|1:VATRateLow|2:VATRateHigh|11:VATRateMixed1|12:VATRateMixed2|13:VATRateMixed3]) * FurnitureAndFixtureCashExpense,NA)";"OnZero(Case(FurnitureAndFixtureExpenseVATRate                  ,[0:0|1:VATRateLow|2:VATRateHigh|11:VATRateMixed1|12:VATRateMixed2|13:VATRateMixed3]) * FurnitureAndFixtureCashExpense,NA)";"OnZero(Case(FurnitureAndFixtureExpenseVATRate                  ,[0:0|1:VATRateLow|2:VATRateHigh|11:VATRateMixed1|12:VATRateMixed2|13:VATRateMixed3]) * FurnitureAndFixtureCashExpense,NA)";"";"";""
"FurnitureAndFixtureExpenseAccruedSub7";FurnitureAndFixtureExpenseVATRate;Yes;"S10-11-02-01-07";5398;5;"               BTW tarief";;No;Number;Enumeration;Locked;UnLocked;UnLocked;UnLocked;UnLocked;No;No;No;No;No;No;No;Single;Choice;None;No;No;Yes;"1";"0";"0";"1";No;No;No; ; ;No;;"BTW tarief";"2";"2";"2";"2";"""0:Geen|1:Laag|2:Hoog|11:Mixed 1 (""&VATRateMixed1[1]&"")|12:Mixed 2 (""&VATRateMixed2[1]&"")|13:Mixed 3 (""&VATRateMixed3[1]&"")""";""
"FurnitureAndFixtureExpenseAccruedSub8";Projection_FurnitureAndFixtureExpense;Yes;"S10-11-02-01-08";5399;5;"               Instelling prognose kosten";;No;Number;Enumeration;Locked;UnLocked;UnLocked;UnLocked;UnLocked;No;No;No;No;No;No;No;Single;Choice;None;No;No;Yes;"1";"0";"0";"1";No;No;No; ; ;No;;"Instelling prognose kosten";"Projection_FurnitureAndFixtureExpenses";"Projection_FurnitureAndFixtureExpenses";"Projection_FurnitureAndFixtureExpenses";"Projection_FurnitureAndFixtureExpenses";"12:Groei van voorgaande periode vorig jaar|15:Groei gerelateerd aan inflatie|16:Geen groei (gebruik waarde van jaar geleden)|11:Herhaal bedrag voorgaande kolom (op meest gedetailleerde tijdsbasis)|13:Gekoppeld aan de omzet (inclusief overname van seizoenspatroon omzet)|19:Groei gerelateerd aan omzet (bestaand seizoenspatroon blijft intact)|14:Groei gerelateerd aan inkoopwaarde verkopen|18:Geen waarde";""
"MaintenanceFurnitureAndFixtureExpensesAccrued";MaintenanceFurnitureAndFixtureExpensesAccrued;No;"S10-11-02-02";5400;4;"            Onderhoud inventaris (overlopend)";;No;Number;Monetary;Locked;Locked;Locked;Locked;Hidden;No;No;No;No;No;No;No;Detail;Default;Ultimo;No;No;Yes;"1";"0";"0";"1";No;Yes;Yes; ; ;No;;"&MaintenanceFurnitureAndFixtureExpenses[0]&"" (overlopend)""";"";"OnZero(MaintenanceFurnitureAndFixtureExpensesAccruedExclVAT       * (1 + Case(MaintenanceFurnitureAndFixtureExpensesVATRate      ,[0:0|1:VATRateLow|2:VATRateHigh|11:VATRateMixed1|12:VATRateMixed2|13:VATRateMixed3])) ,NA)";"";"";"";""
"MaintenanceFurnitureAndFixtureExpensesAccruedSub1";MaintenanceFurnitureAndFixtureExpenses;Yes;"S10-11-02-02-01";5401;5;"               Kosten";D;Yes;Number;Monetary;Locked;UnLocked;UnLocked;UnLocked;Hidden;No;No;No;No;No;No;No;Detail;Default;Sum;No;No;Yes;"1";"0";"0";"1";No;Yes;Yes; ; ;No;;"Kosten";"";"OnEr(Case(Projection_MaintenanceFurnitureAndFixtureExpenses ,[11:Self[T-1]|16:Self[GetT(T,-TsY,0,TsY)]|12:ExpandGrowth(Self,DefaultSalesMinGrowth,DefaultSalesMaxGrowth)|13:ExpandFraction(self,NetSales)|19:OnZero(Self[GetT(T,-TsY,0,TsY)]*OnER(NetSales/NetSales[GetT(T,-TsY,0,TsY)],NA),NA)|14:ExpandFraction(self,CostOfSales)|15:OnZero(Self[GetT(T,-TsY,0,TsY)]*DefaultPriceIndex/DefaultPriceIndex[GetT(T,-TsY,0,TsY)],NA)|18:NA]),NA)";"";"";"";""
"MaintenanceFurnitureAndFixtureExpensesAccruedSub2";MaintenanceFurnitureAndFixtureCashExpenses;Yes;"S10-11-02-02-02";5402;5;"               Uitgaven";;No;Number;Monetary;Locked;Locked;UnLocked;UnLocked;Hidden;No;No;No;No;No;No;No;Detail;Default;Sum;No;No;Yes;"1";"0";"0";"1";No;Yes;Yes; ; ;No;;"Uitgaven";"MaintenanceFurnitureAndFixtureExpenses";"OnZero(MaintenanceFurnitureAndFixtureExpenses      + MaintenanceFurnitureAndFixtureExpensesAccruedExclVAT[T-1]         -GetPoint(MaintenanceFurnitureAndFixtureExpenses      ,MaintenanceFurnitureAndFixtureCashExpensesTerm          /365),NA)";"";"";"";""
"MaintenanceFurnitureAndFixtureExpensesAccruedSub3";MaintenanceFurnitureAndFixtureCashExpensesTerm;Yes;"S10-11-02-02-03";5403;5;"               Gemiddelde betalingstermijn facturen (dagen)";;No;Number;Number;Locked;Locked;UnLocked;Locked;Hidden;No;No;No;No;No;No;No;Detail;Default;Calc;No;No;Yes;"1";"0";"0";"1";No;No;No; ; ;No;;"Gemiddelde betalingstermijn facturen (dagen)";"";"OnNA(If(DataEntered(MaintenanceFurnitureAndFixtureCashExpenses      ) Or TimeAggregated,GetFrac(MaintenanceFurnitureAndFixtureExpenses      ,MaintenanceFurnitureAndFixtureExpensesAccrued      )*365,MaintenanceFurnitureAndFixtureCashExpensesTerm[T-1])     ,OperatingCashExpensesTerm)";"";"";"";""
"MaintenanceFurnitureAndFixtureExpensesAccruedExclVAT";MaintenanceFurnitureAndFixtureExpensesAccruedExclVAT;No;"S10-11-02-02-04";5404;5;"               Overlopend (vooruitbetaald indien negatief, excl. BTW)";;No;Number;Monetary;Locked;Locked;Locked;Locked;Hidden;No;No;No;No;No;No;No;Detail;Default;Ultimo;No;No;Yes;"1";"0";"0";"1";No;Yes;Yes; ; ;No;;"Overlopend (vooruitbetaald indien negatief, excl. BTW)";"";"OnZero(MaintenanceFurnitureAndFixtureExpensesAccruedExclVAT[T-1]       + MaintenanceFurnitureAndFixtureExpenses       - MaintenanceFurnitureAndFixtureCashExpenses      ,NA)";"";"";"";""
"MaintenanceFurnitureAndFixtureExpensesAccruedSub5";MaintenanceFurnitureAndFixtureExpensesAccrued;Yes;"S10-11-02-02-05";5405;5;"               Overlopend (vooruitbetaald indien negatief)";;No;Number;Monetary;Locked;Locked;Locked;Locked;Hidden;No;No;No;No;No;No;No;Detail;Default;Ultimo;No;No;Yes;"1";"0";"0";"1";No;Yes;Yes; ; ;No;;"Overlopend (vooruitbetaald indien negatief)";"";"OnZero(MaintenanceFurnitureAndFixtureExpensesAccruedExclVAT       * (1 + Case(MaintenanceFurnitureAndFixtureExpensesVATRate      ,[0:0|1:VATRateLow|2:VATRateHigh|11:VATRateMixed1|12:VATRateMixed2|13:VATRateMixed3])) ,NA)";"";"";"";""
"MaintenanceFurnitureAndFixtureExpensesAccruedSub6";MaintenanceFurnitureAndFixtureExpensesVAT;Yes;"S10-11-02-02-06";5406;5;"               BTW";;No;Number;Monetary;Locked;Locked;Locked;Locked;Hidden;No;No;No;No;No;No;No;Detail;Default;Sum;No;No;Yes;"1";"0";"0";"1";No;Yes;Yes; ; ;No;;"BTW";"OnZero(Case(MaintenanceFurnitureAndFixtureExpensesVATRate      ,[0:0|1:VATRateLow|2:VATRateHigh|11:VATRateMixed1|12:VATRateMixed2|13:VATRateMixed3]) * MaintenanceFurnitureAndFixtureExpenses,NA)";"OnZero(Case(MaintenanceFurnitureAndFixtureExpensesVATRate      ,[0:0|1:VATRateLow|2:VATRateHigh|11:VATRateMixed1|12:VATRateMixed2|13:VATRateMixed3]) * MaintenanceFurnitureAndFixtureExpenses,NA)";"OnZero(Case(MaintenanceFurnitureAndFixtureExpensesVATRate      ,[0:0|1:VATRateLow|2:VATRateHigh|11:VATRateMixed1|12:VATRateMixed2|13:VATRateMixed3]) * MaintenanceFurnitureAndFixtureExpenses,NA)";"";"";""
"MaintenanceFurnitureAndFixtureExpensesAccruedSub7";MaintenanceFurnitureAndFixtureExpensesVATRate;Yes;"S10-11-02-02-07";5407;5;"               BTW tarief";;No;Number;Enumeration;Locked;UnLocked;UnLocked;UnLocked;UnLocked;No;No;No;No;No;No;No;Single;Choice;None;No;No;Yes;"1";"0";"0";"1";No;No;No; ; ;No;;"BTW tarief";"2";"2";"2";"2";"""0:Geen|1:Laag|2:Hoog|11:Mixed 1 (""&VATRateMixed1[1]&"")|12:Mixed 2 (""&VATRateMixed2[1]&"")|13:Mixed 3 (""&VATRateMixed3[1]&"")""";""
"MaintenanceFurnitureAndFixtureExpensesAccruedSub8";Projection_MaintenanceFurnitureAndFixtureExpenses;Yes;"S10-11-02-02-08";5408;5;"               Instelling prognose kosten";;No;Number;Enumeration;Locked;UnLocked;UnLocked;UnLocked;UnLocked;No;No;No;No;No;No;No;Single;Choice;None;No;No;Yes;"1";"0";"0";"1";No;No;No; ; ;No;;"Instelling prognose kosten";"Projection_FurnitureAndFixtureExpenses";"Projection_FurnitureAndFixtureExpenses";"Projection_FurnitureAndFixtureExpenses";"Projection_FurnitureAndFixtureExpenses";"12:Groei van voorgaande periode vorig jaar|15:Groei gerelateerd aan inflatie|16:Geen groei (gebruik waarde van jaar geleden)|11:Herhaal bedrag voorgaande kolom (op meest gedetailleerde tijdsbasis)|13:Gekoppeld aan de omzet (inclusief overname van seizoenspatroon omzet)|19:Groei gerelateerd aan omzet (bestaand seizoenspatroon blijft intact)|14:Groei gerelateerd aan inkoopwaarde verkopen|18:Geen waarde";""
"HireAndLeaseFurnitureAndFixtureExpensesAccrued";HireAndLeaseFurnitureAndFixtureExpensesAccrued;No;"S10-11-02-03";5409;4;"            Huur/lease inventaris (overlopend)";;No;Number;Monetary;Locked;Locked;Locked;Locked;Hidden;No;No;No;No;No;No;No;Detail;Default;Ultimo;No;No;Yes;"1";"0";"0";"1";No;Yes;Yes; ; ;No;;"&HireAndLeaseFurnitureAndFixtureExpenses[0]&"" (overlopend)""";"";"OnZero(HireAndLeaseFurnitureAndFixtureExpensesAccruedExclVAT      * (1 + Case(HireAndLeaseFurnitureAndFixtureExpensesVATRate     ,[0:0|1:VATRateLow|2:VATRateHigh|11:VATRateMixed1|12:VATRateMixed2|13:VATRateMixed3])) ,NA)";"";"";"";""
"HireAndLeaseFurnitureAndFixtureExpensesAccruedSub1";HireAndLeaseFurnitureAndFixtureExpenses;Yes;"S10-11-02-03-01";5410;5;"               Kosten";D;Yes;Number;Monetary;Locked;UnLocked;UnLocked;UnLocked;Hidden;No;No;No;No;No;No;No;Detail;Default;Sum;No;No;Yes;"1";"0";"0";"1";No;Yes;Yes; ; ;No;;"Kosten";"";"OnEr(Case(Projection_HireAndLeaseFurnitureAndFixtureExpenses,[11:Self[T-1]|16:Self[GetT(T,-TsY,0,TsY)]|12:ExpandGrowth(Self,DefaultSalesMinGrowth,DefaultSalesMaxGrowth)|13:ExpandFraction(self,NetSales)|19:OnZero(Self[GetT(T,-TsY,0,TsY)]*OnER(NetSales/NetSales[GetT(T,-TsY,0,TsY)],NA),NA)|14:ExpandFraction(self,CostOfSales)|15:OnZero(Self[GetT(T,-TsY,0,TsY)]*DefaultPriceIndex/DefaultPriceIndex[GetT(T,-TsY,0,TsY)],NA)|18:NA]),NA)";"";"";"";""
