;"Generated by FINAN XBRL Taxonomy Viewer v4.3.24"
;"Taxonomy: BT11(FrcRptIhzAangifteMetWinstbijlageCategoriaal2016)"

"Sort";"ID";"Level";"Label en";"Label nl";"Label de";"Label fr";"PreferredLabelRole";"ElementName";"NamespaceAlias";"FinanVarName";"Url";"SubstitutionGroup";"UseCount";"IsTuple";"IsTupleKey";"IsInThisTuple";"TupleDepth";"TupleInstanceOrder";"MinTupleInstances";"MaxTupleInstances";"ElementType";"ShortElementType";"BaseType";"DataType (FMT4)";"InputRequired";"Pattern";"Enumeration";"FractionDigits";"TotalDigits";"Length";"MinLength";"MaxLength";"MinInclusive";"MaxInclusive";"MinExclusive";"MaxExclusive";"PeriodType";"Balance";"Abstract";"Nillable";"Documentation en";"Documentation nl";"Documentation de";"Documentation fr";"Ddef.Guidance en";"Ddef.Guidance nl";"Ddef.Guidance de";"Ddef.Guidance fr";"References"
1007;"frc-i:RevenueAndAccretionLivestock";8;"                     Revenue and accretion livestock";"                     Omzet en Aanwas vee";"                     Omzet en Aanwas vee";"                     Omzet en Aanwas vee";"";"RevenueAndAccretionLivestock";"frc-i";"RevenueAndAccretionLivestock";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#RevenueAndAccretionLivestock";"xbrli:item";9;0;0;"frc-dim:CageHensFarmTypedAxes#frc-abstr:AllocatedRevenuesTitle";"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Credit";0;0;"";"De omzet en aanwas van vee voortkomend uit het houden van vee.";"";"";"";"De omzet en aanwas van vee voortkomend uit het houden van vee.";"";"";""
1008;"frc-i:SinglePaymentScheme";8;"                     Single payment scheme";"                     Bedrijfstoeslag";"                     Bedrijfstoeslag";"                     Bedrijfstoeslag";"";"SinglePaymentScheme";"frc-i";"SinglePaymentScheme";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#SinglePaymentScheme";"xbrli:item";9;0;0;"frc-dim:CageHensFarmTypedAxes#frc-abstr:AllocatedRevenuesTitle";"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Credit";0;0;"";"Het totaal aan verkregen bedrijfstoeslag.";"";"";"";"Het totaal aan verkregen bedrijfstoeslag.";"";"";""
1009;"frc-abstr:AllocatedCostsTitle";7;"                  Allocated costs title";"                  Toegerekende kosten";"                  Toegerekende kosten";"                  Toegerekende kosten";"";"AllocatedCostsTitle";"frc-abstr";"AllocatedCostsTitle";"https://www.sbrbanken.nl/bt11/frc/20161209/presentation/frc-abstracts#AllocatedCostsTitle";"sbr:presentationItem";14;0;0;"frc-dim:CageHensFarmTypedAxes#frc-abstr:CommonDataTitle";"0";"0";"0";"0";"xbrli:stringItemType";"string";"xbrli:stringItemType";"Abstract";"0";;;;;;;;;;;;"Duration";"None";1;0;"";"";"";"";"";"";"";"";""
1010;"frc-i:FodderCosts";8;"                     Fodder costs";"                     Voerkosten";"                     Voerkosten";"                     Voerkosten";"";"FodderCosts";"frc-i";"FodderCosts";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#FodderCosts";"xbrli:item";9;0;0;"frc-dim:CageHensFarmTypedAxes#frc-abstr:AllocatedCostsTitle";"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"";"De kosten voor het voer van vee voor krachtvoer, ruwvoer, bijproducten en ander voer.";"";"";"";"De kosten voor het voer van vee voor krachtvoer, ruwvoer, bijproducten en ander voer.";"";"";""
1011;"frc-i:HealthcareCosts";8;"                     Healthcare costs";"                     Gezondheidszorgkosten";"                     Gezondheidszorgkosten";"                     Gezondheidszorgkosten";"";"HealthcareCosts";"frc-i";"HealthcareCosts";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#HealthcareCosts";"xbrli:item";9;0;0;"frc-dim:CageHensFarmTypedAxes#frc-abstr:AllocatedCostsTitle";"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"";"De kosten voor de medische verzorging van het vee.";"";"";"";"De kosten voor de medische verzorging van het vee.";"";"";""
1012;"frc-i:BreedingCosts";8;"                     Breeding costs";"                     K.I./Fokkerijkosten";"                     K.I./Fokkerijkosten";"                     K.I./Fokkerijkosten";"";"BreedingCosts";"frc-i";"BreedingCosts";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#BreedingCosts";"xbrli:item";9;0;0;"frc-dim:CageHensFarmTypedAxes#frc-abstr:AllocatedCostsTitle";"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"";"De kosten voor kunstmatige inseminatie (K.I.) en andere fokkosten.";"";"";"";"De kosten voor kunstmatige inseminatie (K.I.) en andere fokkosten.";"";"";""
1013;"frc-i:CultivationCosts";8;"                     Cultivation costs";"                     Teeltkosten";"                     Teeltkosten";"                     Teeltkosten";"";"CultivationCosts";"frc-i";"CultivationCosts";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#CultivationCosts";"xbrli:item";14;0;0;"frc-dim:CageHensFarmTypedAxes#frc-abstr:AllocatedCostsTitle";"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"";"De kosten voor gewasbeschermingsmiddelen, meststoffen en zaad-, plant-, pootgoed en overige teeltkosten.";"";"";"";"De kosten voor gewasbeschermingsmiddelen, meststoffen en zaad-, plant-, pootgoed en overige teeltkosten.";"";"";""
1014;"frc-i:LitterCosts";8;"                     Litter costs";"                     Strooiselkosten";"                     Strooiselkosten";"                     Strooiselkosten";"";"LitterCosts";"frc-i";"LitterCosts";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#LitterCosts";"xbrli:item";9;0;0;"frc-dim:CageHensFarmTypedAxes#frc-abstr:AllocatedCostsTitle";"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"";"De kosten voor het aanschaffen van strooisel.";"";"";"";"De kosten voor het aanschaffen van strooisel.";"";"";""
1015;"frc-i:EnergyCosts";8;"                     Energy costs";"                     Energiekosten";"                     Energiekosten";"                     Energiekosten";"";"EnergyCosts";"frc-i";"EnergyCosts";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#EnergyCosts";"xbrli:item";9;0;0;"frc-dim:CageHensFarmTypedAxes#frc-abstr:AllocatedCostsTitle";"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"";"De kosten van energie (gas en electra) en water, verbruikt voor de aandrijving van een krachtbron, voor verlichting en/of voor verwarming.";"";"";"";"De kosten van energie (gas en electra) en water, verbruikt voor de aandrijving van een krachtbron, voor verlichting en/of voor verwarming.";"";"";""
1016;"frc-i:LivestockCostsOther";8;"                     Livestock costs other";"                     Overige veekosten";"                     Overige veekosten";"                     Overige veekosten";"";"LivestockCostsOther";"frc-i";"LivestockCostsOther";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#LivestockCostsOther";"xbrli:item";9;0;0;"frc-dim:CageHensFarmTypedAxes#frc-abstr:AllocatedCostsTitle";"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"";"Overige veekosten, die direct zijn te relateren aan het houden van vee.";"";"";"";"Overige veekosten, die direct zijn te relateren aan het houden van vee.";"";"";""
1017;"frc-abstr:NotAllocatedCostsTitle";7;"                  Not allocated costs title";"                  Niet-toegerekende kosten";"                  Niet-toegerekende kosten";"                  Niet-toegerekende kosten";"";"NotAllocatedCostsTitle";"frc-abstr";"NotAllocatedCostsTitle";"https://www.sbrbanken.nl/bt11/frc/20161209/presentation/frc-abstracts#NotAllocatedCostsTitle";"sbr:presentationItem";9;0;0;"frc-dim:CageHensFarmTypedAxes#frc-abstr:CommonDataTitle";"0";"0";"0";"0";"xbrli:stringItemType";"string";"xbrli:stringItemType";"Abstract";"0";;;;;;;;;;;;"Duration";"None";1;0;"";"";"";"";"";"";"";"";""
1018;"frc-i:ManureDisposalCosts";8;"                     Manure disposal costs";"                     Mestafzetkosten";"                     Mestafzetkosten";"                     Mestafzetkosten";"";"ManureDisposalCosts";"frc-i";"ManureDisposalCosts";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#ManureDisposalCosts";"xbrli:item";9;0;0;"frc-dim:CageHensFarmTypedAxes#frc-abstr:NotAllocatedCostsTitle";"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"";"De kosten voor de afzet van mest.";"";"";"";"Mestafzetkosten zijn toegerekende kosten, maar in de gehanteerde definitie van het saldo worden ze niet meegenomen.";"";"";""
1019;"frc-i:ProductionRightsLeaseCosts";8;"                     Production rights lease costs";"                     Leasekosten productierechten";"                     Leasekosten productierechten";"                     Leasekosten productierechten";"";"ProductionRightsLeaseCosts";"frc-i";"ProductionRightsLeaseCosts";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#ProductionRightsLeaseCosts";"xbrli:item";9;0;0;"frc-dim:CageHensFarmTypedAxes#frc-abstr:NotAllocatedCostsTitle";"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"";"De kosten voor de lease van productierechten. Productierechten zijn varkens-en pluimveerechten.";"";"";"";"De kosten voor de lease van productierechten. Productierechten zijn varkens-en pluimveerechten. (N.B. leasekosten van machines etc. vallen hier niet onder).";"";"";""
1020;"frc-abstr:CageHensFarmTitle";6;"               Cage hens farm title";"               Specificatie leghennenhouderij";"               Specificatie leghennenhouderij";"               Specificatie leghennenhouderij";"";"CageHensFarmTitle";"frc-abstr";"CageHensFarmTitle";"https://www.sbrbanken.nl/bt11/frc/20161209/presentation/frc-abstracts#CageHensFarmTitle";"sbr:presentationItem";1;0;0;"frc-dim:CageHensFarmTypedAxes";"0";"0";"0";"0";"xbrli:stringItemType";"string";"xbrli:stringItemType";"Abstract";"0";;;;;;;;;;;;"Duration";"None";1;0;"";"";"";"";"";"";"";"";""
1021;"frc-i:AverageNumberCageHensConfinedPerRound";7;"                  Average number of cage hens confined per round";"                  Gemiddeld aantal kooihennen opgehokt per ronde";"                  Gemiddeld aantal kooihennen opgehokt per ronde";"                  Gemiddeld aantal kooihennen opgehokt per ronde";"";"AverageNumberCageHensConfinedPerRound";"frc-i";"AverageNumberCageHensConfinedPerRound";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#AverageNumberCageHensConfinedPerRound";"xbrli:item";1;0;0;"frc-dim:CageHensFarmTypedAxes#frc-abstr:CageHensFarmTitle";"0";"0";"0";"0";"xbrli:integerItemType";"integer";"xbrli:integerItemType";"Number";"0";;;;;;;;;;;;"Duration";"None";0;0;"";"Het gemiddeld aantal opgehokte kooihennen dat binnen de onderneming per ronde is opgehokt.";"";"";"";"Het gemiddeld aantal opgehokte kooihennen dat binnen de onderneming per ronde is opgehokt.";"";"";""
1022;"frc-i:AverageNumberRangeHensConfinedPerRound";7;"                  Average number of range hens confined per round";"                  Scharrelhennen opgehokt per ronde";"                  Scharrelhennen opgehokt per ronde";"                  Scharrelhennen opgehokt per ronde";"";"AverageNumberRangeHensConfinedPerRound";"frc-i";"AverageNumberRangeHensConfinedPerRound";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#AverageNumberRangeHensConfinedPerRound";"xbrli:item";1;0;0;"frc-dim:CageHensFarmTypedAxes#frc-abstr:CageHensFarmTitle";"0";"0";"0";"0";"xbrli:integerItemType";"integer";"xbrli:integerItemType";"Number";"0";;;;;;;;;;;;"Duration";"None";0;0;"";"Het gemiddeld aantal scharrelhennen dat binnen de onderneming per ronde is opgehokt.";"";"";"";"Het gemiddeld aantal scharrelhennen dat binnen de onderneming per ronde is opgehokt.";"";"";""
1023;"frc-i:AverageNumberFreeRangeHensConfinedPerRound";7;"                  Average number of free range hens confined per round";"                  Vrije uitloophennen opgehokt per ronde";"                  Vrije uitloophennen opgehokt per ronde";"                  Vrije uitloophennen opgehokt per ronde";"";"AverageNumberFreeRangeHensConfinedPerRound";"frc-i";"AverageNumberFreeRangeHensConfinedPerRound";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#AverageNumberFreeRangeHensConfinedPerRound";"xbrli:item";1;0;0;"frc-dim:CageHensFarmTypedAxes#frc-abstr:CageHensFarmTitle";"0";"0";"0";"0";"xbrli:integerItemType";"integer";"xbrli:integerItemType";"Number";"0";;;;;;;;;;;;"Duration";"None";0;0;"";"Het gemiddeld aantal vrije uitloophennen dat binnen de onderneming per ronde is opgehokt.";"";"";"";"Het gemiddeld aantal vrije uitloophennen dat binnen de onderneming per ronde is opgehokt.";"";"";""
1024;"frc-i:AverageNumberBroilersBreedersConfined";7;"                  Average number of broilers breeders confined per round";"                  Vleeskuikenouderdieren opgehokt per ronde";"                  Vleeskuikenouderdieren opgehokt per ronde";"                  Vleeskuikenouderdieren opgehokt per ronde";"";"AverageNumberBroilersBreedersConfined";"frc-i";"AverageNumberBroilersBreedersConfined";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#AverageNumberBroilersBreedersConfined";"xbrli:item";1;0;0;"frc-dim:CageHensFarmTypedAxes#frc-abstr:CageHensFarmTitle";"0";"0";"0";"0";"xbrli:integerItemType";"integer";"xbrli:integerItemType";"Number";"0";;;;;;;;;;;;"Duration";"None";0;0;"";"Het gemiddeld aantal vleeskuikenouderdieren dat binnen de onderneming per ronde is opgehokt. Vleeskuikenouderdieren staan ook wel bekend als vleeskuikenmoederdieren.";"";"";"";"Het gemiddeld aantal vleeskuikenouderdieren dat binnen de onderneming per ronde is opgehokt. Vleeskuikenouderdieren staan ook wel bekend als vleeskuikenmoederdieren.";"";"";""
1025;"frc-i:AverageNumberOrganicHensConfinedPerRound";7;"                  Average number of organic hens confined per round";"                  Biologische hennen opgehokt per ronde";"                  Biologische hennen opgehokt per ronde";"                  Biologische hennen opgehokt per ronde";"";"AverageNumberOrganicHensConfinedPerRound";"frc-i";"AverageNumberOrganicHensConfinedPerRound";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#AverageNumberOrganicHensConfinedPerRound";"xbrli:item";1;0;0;"frc-dim:CageHensFarmTypedAxes#frc-abstr:CageHensFarmTitle";"0";"0";"0";"0";"xbrli:integerItemType";"integer";"xbrli:integerItemType";"Number";"0";;;;;;;;;;;;"Duration";"None";0;0;"";"Het gemiddeld aantal biologische opgehokte hennen dat binnen de onderneming per ronde is opgehokt.";"";"";"";"Het gemiddeld aantal biologische opgehokte hennen dat binnen de onderneming per ronde is opgehokt.";"";"";""
1026;"frc-i:AverageNumberHensConfinedPerRound";7;"                  Average number of hens confined";"                  Aantal hennen opgehokt";"                  Aantal hennen opgehokt";"                  Aantal hennen opgehokt";"";"AverageNumberHensConfinedPerRound";"frc-i";"AverageNumberHensConfinedPerRound";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#AverageNumberHensConfinedPerRound";"xbrli:item";1;0;0;"frc-dim:CageHensFarmTypedAxes#frc-abstr:CageHensFarmTitle";"0";"0";"0";"0";"xbrli:integerItemType";"integer";"xbrli:integerItemType";"Number";"0";;;;;;;;;;;;"Duration";"None";0;0;"";"Het totaal gemiddeld aantal hennen dat binnen de onderneming per ronde is opgehokt.";"";"";"";"Het totaal gemiddeld aantal hennen dat binnen de onderneming per ronde is opgehokt.";"";"";""
1027;"frc-i:EggMoneyRevenue";7;"                  Egg money revenue";"                  Eiergeld";"                  Eiergeld";"                  Eiergeld";"";"EggMoneyRevenue";"frc-i";"EggMoneyRevenue";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#EggMoneyRevenue";"xbrli:item";1;0;0;"frc-dim:CageHensFarmTypedAxes#frc-abstr:CageHensFarmTitle";"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Credit";0;0;"";"Het voor geleverde eieren ontvangen bedrag.";"";"";"";"Het voor geleverde eieren ontvangen bedrag.";"";"";""
1028;"frc-lr:NotesAgroCageHensFarm";4;"         Notes to the financial statements - Cage hens farm";"         Toelichting op de jaarrekening - Leghennenhouderij";"         Toelichting op de jaarrekening - Leghennenhouderij";"         Toelichting op de jaarrekening - Leghennenhouderij";"";"NotesAgroCageHensFarm";"frc-lr";"NotesAgroCageHensFarm";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-linkroles#NotesAgroCageHensFarm";"";1;0;0;;"0";"0";"0";"0";"";"";"";"Abstract";"0";;;;;;;;;;;;"Other";"None";1;0;"";"";"";"";"";"";"";"";""
1029;"frc-dim:CageHensFarmTypedAxes";5;"            Cage hens farm [typed Axis]";"            Leghennenhouderij [typed As]";"            Leghennenhouderij [typed As]";"            Leghennenhouderij [typed As]";"";"CageHensFarmTypedAxes";"frc-dim";"hc106_CageHensFarmTypedAxes";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-axes#CageHensFarmTypedAxes";"xbrldt:dimensionItem";2;1;0;;"0";"0";"0";"0";"xbrli:stringItemType";"string";"xbrli:stringItemType";"Abstract";"0";;;;;;;;;;;;"Duration";"None";1;0;"";"";"";"";"";"";"";"";""
1030;"frc-dm:CageHensFarmTypedMember";6;"               Cage hens farm [typed member]";"               Leghennenhouderij [typed member]";"               Leghennenhouderij [typed member]";"               Leghennenhouderij [typed member]";"";"CageHensFarmTypedMember";"frc-dm";"CageHensFarmTypedMember";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-domains#CageHensFarmTypedMember";"";2;0;1;"frc-dim:CageHensFarmTypedAxes";"0";"0";"0";"0";"nl-types:string255";"string255";"nl-types:string255";"String";"1";;;;;;;;;;;;"Other";"None";0;0;"";"";"";"";"";"";"";"";""
1031;"frc-i:DivergenceOfRegulationsToGiveBetterInsight";6;"               Divergence of regulations to give better insight.";"               Afwijking van voorschriften voor het verschaffen van inzicht";"               Afwijking van voorschriften voor het verschaffen van inzicht";"               Afwijking van voorschriften voor het verschaffen van inzicht";"";"DivergenceOfRegulationsToGiveBetterInsight";"frc-i";"DivergenceOfRegulationsToGiveBetterInsight";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#DivergenceOfRegulationsToGiveBetterInsight";"xbrli:item";9;0;0;"frc-dim:CageHensFarmTypedAxes";"0";"0";"0";"0";"nl-codes:yesNoItemType";"yesNo";"xbrli:stringItemType";"Enumeration";"0";"";"Ja|Nee";"";"";"";"";"";"";"";"";"";"Duration";"None";0;0;"";"De keuze of er word afgeweken van de standaard voorschriften om een beter inzicht te geven.";"";"";"";"";"";"";"Article: 362, Name: Burgerlijk wetboek boek 2, Paragraph: 4|Chapter: 110, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 108"
